number,name,date_obs,shortbib
3197.0,Weissman,1994-01-06,Bus and Binzel 2002
3198.0,Wallonia,1997-11-22,Bus and Binzel 2002
3209.0,Buchwald,1996-09-06,Bus and Binzel 2002
3209.0,Buchwald,1996-09-12,Bus and Binzel 2002
3214.0,Makarenko,1997-05-24,Bus and Binzel 2002
3216.0,Harrington,1994-03-31,Bus and Binzel 2002
3224.0,Irkutsk,1996-11-30,Bus and Binzel 2002
3248.0,Farinella,1997-01-20,Bus and Binzel 2002
3249.0,Musashino,1997-11-22,Bus and Binzel 2002
3254.0,Bus,1994-03-31,Bus and Binzel 2002
3255.0,Tholen,1995-12-10,Bus and Binzel 2002
3256.0,Daguerre,1995-10-28,Bus and Binzel 2002
3258.0,Somnium,1996-12-02,Bus and Binzel 2002
3262.0,Miune,1996-04-29,Bus and Binzel 2002
3265.0,Fletcher,1998-12-09,Bus and Binzel 2002
3287.0,Olmstead,1996-04-28,Bus and Binzel 2002
3306.0,Byron,1996-10-13,Bus and Binzel 2002
3307.0,Athabasca,1996-09-08,Bus and Binzel 2002
3309.0,Brorfelde,1997-04-09,Bus and Binzel 2002
3311.0,Podobed,1997-01-20,Bus and Binzel 2002
3314.0,Beals,1996-11-28,Bus and Binzel 2002
3317.0,Paris,1997-05-25,Bus and Binzel 2002
3317.0,Paris,1997-05-27,Bus and Binzel 2002
3320.0,Namba,1997-09-13,Bus and Binzel 2002
3340.0,Yinhai,1996-11-30,Bus and Binzel 2002
3345.0,Tarkovskij,1995-02-11,Bus and Binzel 2002
3349.0,Manas,1995-12-11,Bus and Binzel 2002
3363.0,Bowen,1995-12-14,Bus and Binzel 2002
3364.0,Zdenka,1997-04-09,Bus and Binzel 2002
3365.0,Recogne,1996-10-17,Bus and Binzel 2002
3367.0,Alex,1997-04-10,Bus and Binzel 2002
3371.0,Giacconi,1996-11-29,Bus and Binzel 2002
3375.0,Amy,1998-10-14,Bus and Binzel 2002
3376.0,Armandhammer,1996-09-06,Bus and Binzel 2002
3376.0,Armandhammer,1996-09-08,Bus and Binzel 2002
3376.0,Armandhammer,1998-01-06,Bus and Binzel 2002
3385.0,Bronnina,1997-01-18,Bus and Binzel 2002
3389.0,Sinzot,1996-11-29,Bus and Binzel 2002
3394.0,Banno,1997-05-29,Bus and Binzel 2002
3395.0,Jitka,1995-12-14,Bus and Binzel 2002
3401.0,Vanphilos,1997-01-17,Bus and Binzel 2002
3406.0,Omsk,1996-02-08,Bus and Binzel 2002
3416.0,Dorrit,1994-02-20,Bus and Binzel 2002
3417.0,Tamblyn,1997-02-25,Bus and Binzel 2002
3430.0,Bradfield,1996-02-09,Bus and Binzel 2002
3435.0,Boury,1997-04-15,Bus and Binzel 2002
3440.0,Stampfer,1997-04-10,Bus and Binzel 2002
3443.0,Leetsungdao,1997-04-14,Bus and Binzel 2002
3451.0,Mentor,1996-04-25,Bus and Binzel 2002
3458.0,Boduognat,1997-11-24,Bus and Binzel 2002
3474.0,Linsley,1995-05-13,Bus and Binzel 2002
3491.0,Fridolin,1994-11-15,Bus and Binzel 2002
3493.0,Stepanov,1994-11-15,Bus and Binzel 2002
3498.0,Belton,1999-03-24,Bus and Binzel 2002
3507.0,Vilas,1995-02-07,Bus and Binzel 2002
3511.0,Tsvetaeva,1996-12-01,Bus and Binzel 2002
3526.0,Jeffbell,1996-10-15,Bus and Binzel 2002
3527.0,McCord,1999-03-24,Bus and Binzel 2002
3533.0,Toyota,1994-01-07,Bus and Binzel 2002
3534.0,Sax,1995-12-10,Bus and Binzel 2002
3536.0,Schleicher,1999-03-24,Bus and Binzel 2002
3542.0,Tanjiazhen,1995-02-08,Bus and Binzel 2002
3545.0,Gaffey,1994-02-23,Bus and Binzel 2002
3546.0,Atanasoff,1996-10-17,Bus and Binzel 2002
3563.0,Canterbury,1994-01-05,Bus and Binzel 2002
3563.0,Canterbury,1994-01-07,Bus and Binzel 2002
3566.0,Levitan,1997-11-23,Bus and Binzel 2002
3567.0,Alvema,1995-10-28,Bus and Binzel 2002
3575.0,Anyuta,1997-01-19,Bus and Binzel 2002
3576.0,Galina,1997-11-24,Bus and Binzel 2002
3579.0,Rockholt,1995-12-15,Bus and Binzel 2002
3581.0,Alvarez,1995-10-28,Bus and Binzel 2002
3587.0,Descartes,1996-02-08,Bus and Binzel 2002
3592.0,Nedbal,1994-01-05,Bus and Binzel 2002
3611.0,Dabu,1995-12-14,Bus and Binzel 2002
3611.0,Dabu,1996-02-09,Bus and Binzel 2002
3627.0,Sayers,1998-01-06,Bus and Binzel 2002
3628.0,Boznemcova,1995-12-11,Bus and Binzel 2002
3630.0,Lubomir,1994-11-14,Bus and Binzel 2002
3635.0,Kreutz,1997-05-29,Bus and Binzel 2002
3636.0,Pajdusakova,1997-01-18,Bus and Binzel 2002
3640.0,Gostin,1997-04-12,Bus and Binzel 2002
3642.0,Frieden,1996-02-07,Bus and Binzel 2002
3645.0,Fabini,1995-10-27,Bus and Binzel 2002
3647.0,Dermott,1995-02-12,Bus and Binzel 2002
3654.0,AAS,1997-11-24,Bus and Binzel 2002
3658.0,Feldman,1998-10-14,Bus and Binzel 2002
3669.0,Vertinskij,1997-04-15,Bus and Binzel 2002
3670.0,Northcott,1995-12-11,Bus and Binzel 2002
3674.0,Erbisbuhl,1997-01-19,Bus and Binzel 2002
3678.0,Mongmanwai,1995-02-09,Bus and Binzel 2002
3684.0,Berry,1997-02-27,Bus and Binzel 2002
3686.0,Antoku,1996-02-08,Bus and Binzel 2002
3687.0,Dzus,1997-04-09,Bus and Binzel 2002
3700.0,Geowilliams,1997-04-14,Bus and Binzel 2002
3701.0,Purkyne,1995-02-09,Bus and Binzel 2002
3704.0,Gaoshiqi,1994-03-30,Bus and Binzel 2002
3710.0,Bogoslovskij,1996-10-15,Bus and Binzel 2002
3712.0,Kraft,1994-01-05,Bus and Binzel 2002
3713.0,Pieters,1996-05-01,Bus and Binzel 2002
3730.0,Hurban,1996-11-29,Bus and Binzel 2002
3734.0,Waland,1996-09-11,Bus and Binzel 2002
3737.0,Beckman,1998-10-13,Bus and Binzel 2002
3744.0,Horn-d'Arturo,1996-12-01,Bus and Binzel 2002
3759.0,Piironen,1996-10-21,Bus and Binzel 2002
3762.0,Amaravella,1997-11-24,Bus and Binzel 2002
3767.0,DiMaggio,1994-03-28,Bus and Binzel 2002
3775.0,Ellenbeth,1995-05-10,Bus and Binzel 2002
3782.0,Celle,1997-09-13,Bus and Binzel 2002
3788.0,Steyaert,1994-03-30,Bus and Binzel 2002
3792.0,Preston,1994-11-17,Bus and Binzel 2002
3796.0,Lene,1997-04-09,Bus and Binzel 2002
3800.0,Karayusuf,1994-02-23,Bus and Binzel 2002
3809.0,Amici,1997-04-13,Bus and Binzel 2002
3813.0,Fortov,1996-10-13,Bus and Binzel 2002
3819.0,Robinson,1997-01-20,Bus and Binzel 2002
3824.0,Brendalee,1997-11-22,Bus and Binzel 2002
3827.0,Zdenekhorsky,1995-12-10,Bus and Binzel 2002
3829.0,Gunma,1996-12-02,Bus and Binzel 2002
3831.0,Pettengill,1995-05-11,Bus and Binzel 2002
3833.0,Calingasta,1997-09-13,Bus and Binzel 2002
3841.0,Dicicco,1997-11-23,Bus and Binzel 2002
3844.0,Lujiaxi,1996-10-16,Bus and Binzel 2002
3849.0,Incidentia,1997-09-13,Bus and Binzel 2002
3850.0,Peltier,1996-09-06,Bus and Binzel 2002
3853.0,Haas,1995-10-27,Bus and Binzel 2002
3858.0,Dorchester,1995-05-14,Bus and Binzel 2002
3860.0,Plovdiv,1994-03-30,Bus and Binzel 2002
3861.0,Lorenz,1994-11-15,Bus and Binzel 2002
3862.0,Agekian,1994-01-07,Bus and Binzel 2002
3865.0,Lindbloom,1998-12-09,Bus and Binzel 2002
3873.0,Roddy,1997-11-22,Bus and Binzel 2002
3885.0,Bogorodskij,1996-01-29,Bus and Binzel 2002
3886.0,Shcherbakovia,1995-12-15,Bus and Binzel 2002
3900.0,Knezevic,1996-09-08,Bus and Binzel 2002
3903.0,Kliment Ohridski,1995-02-08,Bus and Binzel 2002
3910.0,Liszt,1995-02-07,Bus and Binzel 2002
3920.0,Aubignan,1994-02-20,Bus and Binzel 2002
3949.0,Mach,1997-04-15,Bus and Binzel 2002
3958.0,Komendantov,1994-02-20,Bus and Binzel 2002
3971.0,Voronikhin,1995-02-08,Bus and Binzel 2002
3972.0,Richard,1997-05-29,Bus and Binzel 2002
3976.0,Lise,1997-05-27,Bus and Binzel 2002
3985.0,Raybatson,1995-02-07,Bus and Binzel 2002
4001.0,Ptolemaeus,1997-05-28,Bus and Binzel 2002
4033.0,Yatsugatake,1997-09-13,Bus and Binzel 2002
4036.0,Whitehouse,1996-02-08,Bus and Binzel 2002
4037.0,Ikeya,1996-02-08,Bus and Binzel 2002
4039.0,Souseki,1996-02-08,Bus and Binzel 2002
4051.0,Hatanaka,1996-09-11,Bus and Binzel 2002
4072.0,Yayoi,1998-01-07,Bus and Binzel 2002
4082.0,Swann,1995-12-11,Bus and Binzel 2002
4096.0,Kushiro,1994-03-30,Bus and Binzel 2002
4107.0,Rufino,1997-04-09,Bus and Binzel 2002
4116.0,Elachi,1994-03-30,Bus and Binzel 2002
4124.0,Herriot,1996-10-17,Bus and Binzel 2002
4135.0,Svetlanov,1994-11-15,Bus and Binzel 2002
4142.0,Dersu-Uzala,1994-01-06,Bus and Binzel 2002
4156.0,Okadanoboru,1997-02-24,Bus and Binzel 2002
4156.0,Okadanoboru,1997-04-09,Bus and Binzel 2002
4157.0,Izu,1995-02-08,Bus and Binzel 2002
4182.0,Mount Locke,1994-11-16,Bus and Binzel 2002
4188.0,Kitezh,1996-02-08,Bus and Binzel 2002
4194.0,Sweitzer,1996-12-01,Bus and Binzel 2002
4200.0,Shizukagozen,1996-10-16,Bus and Binzel 2002
4200.0,Shizukagozen,1996-10-17,Bus and Binzel 2002
4205.0,David Hughes,1996-09-06,Bus and Binzel 2002
4215.0,Kamo,1997-04-08,Bus and Binzel 2002
4222.0,Nancita,1995-02-12,Bus and Binzel 2002
4256.0,Kagamigawa,1997-11-23,Bus and Binzel 2002
4261.0,Gekko,1996-09-11,Bus and Binzel 2002
4265.0,Kani,1997-11-23,Bus and Binzel 2002
4272.0,Entsuji,1997-11-22,Bus and Binzel 2002
4276.0,Clifford,1994-04-01,Bus and Binzel 2002
4280.0,Simonenko,1998-01-07,Bus and Binzel 2002
4284.0,Kaho,1994-01-05,Bus and Binzel 2002
4284.0,Kaho,1996-05-01,Bus and Binzel 2002
4287.0,Trisov,1996-10-12,Bus and Binzel 2002
4292.0,Aoba,1996-04-27,Bus and Binzel 2002
4297.0,Eichhorn,1998-01-06,Bus and Binzel 2002
4299.0,WIYN,1996-10-12,Bus and Binzel 2002
4304.0,Geichenko,1994-02-20,Bus and Binzel 2002
4305.0,Clapton,1994-11-14,Bus and Binzel 2002
4311.0,Zguridi,1997-09-15,Bus and Binzel 2002
4327.0,Ries,1994-01-05,Bus and Binzel 2002
4332.0,Milton,1997-01-20,Bus and Binzel 2002
4340.0,Dence,1997-04-06,Bus and Binzel 2002
4342.0,Freud,1995-05-14,Bus and Binzel 2002
4343.0,Tetsuya,1996-10-18,Bus and Binzel 2002
4352.0,Kyoto,1995-02-08,Bus and Binzel 2002
4353.0,Onizaki,1995-05-15,Bus and Binzel 2002
4369.0,Seifert,1995-12-08,Bus and Binzel 2002
4372.0,Quincy,1994-11-16,Bus and Binzel 2002
4374.0,Tadamori,1997-01-19,Bus and Binzel 2002
4382.0,Stravinsky,1994-02-20,Bus and Binzel 2002
4387.0,Tanaka,1998-01-07,Bus and Binzel 2002
4390.0,Madreteresa,1994-01-05,Bus and Binzel 2002
4396.0,Gressmann,1996-02-09,Bus and Binzel 2002
4407.0,Taihaku,1995-05-09,Bus and Binzel 2002
4417.0,Lecar,1995-02-10,Bus and Binzel 2002
4422.0,Jarre,1997-01-17,Bus and Binzel 2002
4424.0,Arkhipova,1995-05-15,Bus and Binzel 2002
4426.0,Roerich,1995-05-15,Bus and Binzel 2002
4434.0,Nikulin,1996-09-06,Bus and Binzel 2002
4435.0,Holt,1996-10-15,Bus and Binzel 2002
4456.0,Mawson,1994-01-07,Bus and Binzel 2002
4461.0,Sayama,1995-02-07,Bus and Binzel 2002
4479.0,Charlieparker,1995-05-09,Bus and Binzel 2002
4491.0,Otaru,1998-10-13,Bus and Binzel 2002
4512.0,Sinuhe,1995-05-15,Bus and Binzel 2002
4516.0,Pugovkin,1994-02-22,Bus and Binzel 2002
4523.0,MIT,1994-03-31,Bus and Binzel 2002
4534.0,Rimskij-Korsakov,1996-10-16,Bus and Binzel 2002
4536.0,Drewpinsky,1997-04-14,Bus and Binzel 2002
4547.0,Massachusetts,1994-02-24,Bus and Binzel 2002
4547.0,Massachusetts,1996-11-29,Bus and Binzel 2002
4548.0,Wielen,1998-10-13,Bus and Binzel 2002
4558.0,Janesick,1996-02-09,Bus and Binzel 2002
4570.0,Runcorn,1997-02-27,Bus and Binzel 2002
4584.0,Akan,1995-05-09,Bus and Binzel 2002
4591.0,Bryantsev,1998-10-15,Bus and Binzel 2002
4604.0,Stekarstrom,1998-01-06,Bus and Binzel 2002
4607.0,Seilandfarm,1997-11-24,Bus and Binzel 2002
4610.0,Kajov,1998-12-09,Bus and Binzel 2002
4611.0,Vulkaneifel,1996-02-08,Bus and Binzel 2002
4619.0,Polyakhova,1995-12-10,Bus and Binzel 2002
4628.0,Laplace,1996-02-09,Bus and Binzel 2002
4649.0,Sumoto,1995-10-27,Bus and Binzel 2002
4650.0,Mori,1997-09-13,Bus and Binzel 2002
4678.0,Ninian,1997-11-24,Bus and Binzel 2002
4682.0,Bykov,1997-11-24,Bus and Binzel 2002
4686.0,Maisica,1997-09-13,Bus and Binzel 2002
4701.0,Milani,1995-12-11,Bus and Binzel 2002
4702.0,Berounka,1994-11-15,Bus and Binzel 2002
4706.0,Dennisreuter,1997-11-23,Bus and Binzel 2002
4711.0,Kathy,1997-11-23,Bus and Binzel 2002
4713.0,Steel,1994-03-27,Bus and Binzel 2002
4718.0,Araki,1999-03-23,Bus and Binzel 2002
4719.0,Burnaby,1996-04-29,Bus and Binzel 2002
4726.0,Federer,1996-02-09,Bus and Binzel 2002
4733.0,ORO,1996-10-13,Bus and Binzel 2002
4737.0,Kiladze,1997-04-13,Bus and Binzel 2002
4744.0,Rovereto,1996-04-21,Bus and Binzel 2002
4744.0,Rovereto,1996-04-23,Bus and Binzel 2002
4748.0,Tokiwagozen,1996-04-28,Bus and Binzel 2002
4750.0,Mukai,1996-10-12,Bus and Binzel 2002
4767.0,Sutoku,1996-04-27,Bus and Binzel 2002
4774.0,Hobetsu,1996-11-28,Bus and Binzel 2002
4786.0,Tatianina,1995-02-11,Bus and Binzel 2002
4796.0,Lewis,1997-11-22,Bus and Binzel 2002
4804.0,Pasteur,1997-05-29,Bus and Binzel 2002
4804.0,Pasteur,1997-05-30,Bus and Binzel 2002
4817.0,Gliba,1997-11-24,Bus and Binzel 2002
4824.0,Stradonice,1996-09-06,Bus and Binzel 2002
4824.0,Stradonice,1996-09-08,Bus and Binzel 2002
4838.0,Billmclaughlin,1997-11-24,Bus and Binzel 2002
4839.0,Daisetsuzan,1997-11-23,Bus and Binzel 2002
4844.0,Matsuyama,1995-02-11,Bus and Binzel 2002
4845.0,Tsubetsu,1996-09-06,Bus and Binzel 2002
4845.0,Tsubetsu,1996-09-08,Bus and Binzel 2002
4849.0,Ardenne,1998-10-15,Bus and Binzel 2002
4853.0,Marielukac,1995-05-10,Bus and Binzel 2002
4884.0,Bragaria,1996-10-12,Bus and Binzel 2002
4900.0,Maymelou,1996-09-08,Bus and Binzel 2002
4909.0,Couteau,1997-11-24,Bus and Binzel 2002
4910.0,Kawasato,1994-04-01,Bus and Binzel 2002
4917.0,Yurilvovia,1996-09-12,Bus and Binzel 2002
4923.0,Clarke,1997-04-09,Bus and Binzel 2002
4942.0,Munroe,1997-05-26,Bus and Binzel 2002
4944.0,Kozlovskij,1996-10-15,Bus and Binzel 2002
4944.0,Kozlovskij,1996-10-16,Bus and Binzel 2002
4945.0,Ikenozenni,1995-05-14,Bus and Binzel 2002
4950.0,House,1996-09-11,Bus and Binzel 2002
4951.0,Iwamoto,1997-04-09,Bus and Binzel 2002
4968.0,Suzamur,1997-04-13,Bus and Binzel 2002
4969.0,Lawrence,1995-12-11,Bus and Binzel 2002
4977.0,Rauthgundis,1998-10-15,Bus and Binzel 2002
4982.0,Bartini,1996-12-01,Bus and Binzel 2002
4993.0,Cossard,1997-01-22,Bus and Binzel 2002
4995.0,Griffin,1995-12-09,Bus and Binzel 2002
4997.0,Ksana,1996-10-15,Bus and Binzel 2002
5008.0,Miyazawakenji,1996-11-28,Bus and Binzel 2002
5010.0,Amenemhet,1996-10-16,Bus and Binzel 2002
5013.0,Suzhousanzhong,1996-12-02,Bus and Binzel 2002
5038.0,Overbeek,1997-04-09,Bus and Binzel 2002
5051.0,Ralph,1998-10-13,Bus and Binzel 2002
5067.0,Occidental,1996-10-21,Bus and Binzel 2002
5067.0,Occidental,1996-11-30,Bus and Binzel 2002
5069.0,Tokeidai,1997-04-14,Bus and Binzel 2002
5079.0,Brubeck,1995-12-14,Bus and Binzel 2002
5081.0,Sanguin,1998-12-09,Bus and Binzel 2002
5087.0,Emel'yanov,1996-09-12,Bus and Binzel 2002
5091.0,Isakovskij,1995-12-10,Bus and Binzel 2002
5102.0,Benfranklin,1996-12-02,Bus and Binzel 2002
5103.0,Divis,1996-12-02,Bus and Binzel 2002
5108.0,Lubeck,1998-10-14,Bus and Binzel 2002
5111.0,Jacliff,1998-10-13,Bus and Binzel 2002
5133.0,Phillipadams,1997-04-14,Bus and Binzel 2002
5134.0,Ebilson,1997-04-10,Bus and Binzel 2002
5142.0,Okutama,1994-11-17,Bus and Binzel 2002
5159.0,Burbine,1994-02-23,Bus and Binzel 2002
5184.0,Cavaille-Coll,1998-01-08,Bus and Binzel 2002
5195.0,Kaendler,1997-05-30,Bus and Binzel 2002
5196.0,Bustelli,1997-01-19,Bus and Binzel 2002
5208.0,Royer,1997-02-23,Bus and Binzel 2002
5214.0,Oozora,1996-09-06,Bus and Binzel 2002
5222.0,Ioffe,1994-11-15,Bus and Binzel 2002
5227.0,Bocacara,1997-11-23,Bus and Binzel 2002
5230.0,Asahina,1998-10-15,Bus and Binzel 2002
5234.0,Sechenov,1994-11-15,Bus and Binzel 2002
5240.0,Kwasan,1999-03-24,Bus and Binzel 2002
5242.0,Kenreimonin,1997-05-27,Bus and Binzel 2002
5243.0,Clasien,1995-05-10,Bus and Binzel 2002
5253.0,Fredclifford,1996-10-15,Bus and Binzel 2002
5261.0,Eureka,1994-11-16,Bus and Binzel 2002
5275.0,Zdislava,1995-05-15,Bus and Binzel 2002
5294.0,Onnetoh,1997-04-14,Bus and Binzel 2002
5318.0,Dientzenhofer,1997-11-23,Bus and Binzel 2002
5329.0,Decaro,1995-02-08,Bus and Binzel 2002
5330.0,Senrikyu,1995-02-09,Bus and Binzel 2002
5333.0,Kanaya,1999-03-24,Bus and Binzel 2002
5344.0,Ryabov,1996-10-15,Bus and Binzel 2002
5348.0,Kennoguchi,1996-11-30,Bus and Binzel 2002
5349.0,Paulharris,1994-01-06,Bus and Binzel 2002
5364.0,Christophschafer,1994-02-20,Bus and Binzel 2002
5379.0,Abehiroshi,1995-05-11,Bus and Binzel 2002
5392.0,Parker,1997-02-26,Bus and Binzel 2002
5397.0,Vojislava,1994-02-20,Bus and Binzel 2002
5401.0,Minamioda,1996-10-17,Bus and Binzel 2002
5407.0,1992 AX,1997-01-19,Bus and Binzel 2002
5416.0,Estremadoyro,1995-05-10,Bus and Binzel 2002
5438.0,Lorre,1997-01-20,Bus and Binzel 2002
5448.0,Siebold,1997-01-20,Bus and Binzel 2002
5448.0,Siebold,1997-02-27,Bus and Binzel 2002
5467.0,1988 AG,1996-10-16,Bus and Binzel 2002
5482.0,Korankei,1994-02-22,Bus and Binzel 2002
5485.0,Kaula,1996-10-17,Bus and Binzel 2002
5492.0,Thoma,1996-10-17,Bus and Binzel 2002
5510.0,1988 RF7,1994-04-01,Bus and Binzel 2002
5534.0,1941 UN,1996-10-15,Bus and Binzel 2002
5552.0,Studnicka,1996-10-15,Bus and Binzel 2002
5553.0,Chodas,1996-12-02,Bus and Binzel 2002
5563.0,Yuuri,1997-01-19,Bus and Binzel 2002
5565.0,Ukyounodaibu,1997-01-20,Bus and Binzel 2002
5576.0,Albanese,1996-11-30,Bus and Binzel 2002
5585.0,Parks,1995-12-15,Bus and Binzel 2002
5588.0,Jennabelle,1995-12-14,Bus and Binzel 2002
5591.0,Koyo,1997-02-27,Bus and Binzel 2002
5591.0,Koyo,1997-04-07,Bus and Binzel 2002
5595.0,Roth,1996-10-21,Bus and Binzel 2002
5610.0,Balster,1996-10-18,Bus and Binzel 2002
5610.0,Balster,1996-10-21,Bus and Binzel 2002
5622.0,Percyjulian,1995-12-08,Bus and Binzel 2002
5632.0,Ingelehmann,1997-02-25,Bus and Binzel 2002
5632.0,Ingelehmann,1997-04-09,Bus and Binzel 2002
5641.0,McCleese,1995-05-13,Bus and Binzel 2002
5647.0,Sarojininaidu,1995-02-08,Bus and Binzel 2002
5649.0,Donnashirley,1998-01-08,Bus and Binzel 2002
5678.0,DuBridge,1994-11-14,Bus and Binzel 2002
5685.0,Sanenobufukui,1994-11-14,Bus and Binzel 2002
5690.0,1992 EU,1995-10-27,Bus and Binzel 2002
5732.0,1988 WC,1998-12-09,Bus and Binzel 2002
5732.0,1988 WC,1999-03-23,Bus and Binzel 2002
5817.0,Robertfrazer,1994-02-19,Bus and Binzel 2002
5840.0,Raybrown,1995-05-10,Bus and Binzel 2002
5892.0,Milesdavis,1997-02-27,Bus and Binzel 2002
5892.0,Milesdavis,1997-04-11,Bus and Binzel 2002
5956.0,d'Alembert,1995-12-09,Bus and Binzel 2002
5965.0,1990 SV15,1997-02-27,Bus and Binzel 2002
6005.0,1989 BD,1996-10-21,Bus and Binzel 2002
6071.0,Sakitama,1995-12-10,Bus and Binzel 2002
6077.0,Messner,1996-01-29,Bus and Binzel 2002
6078.0,Burt,1994-11-16,Bus and Binzel 2002
6086.0,Vrchlicky,1996-10-17,Bus and Binzel 2002
6129.0,Demokritos,1997-04-14,Bus and Binzel 2002
6146.0,Adamkrafft,1997-04-11,Bus and Binzel 2002
6192.0,Javiergorosabel,1997-04-08,Bus and Binzel 2002
6192.0,Javiergorosabel,1997-05-29,Bus and Binzel 2002
6211.0,Tsubame,1996-04-29,Bus and Binzel 2002
6230.0,Fram,1994-11-14,Bus and Binzel 2002
6233.0,Kimura,1994-11-14,Bus and Binzel 2002
6249.0,Jennifer,1997-05-30,Bus and Binzel 2002
6283.0,1980 VX1,1994-11-15,Bus and Binzel 2002
6354.0,Vangelis,1999-03-24,Bus and Binzel 2002
6364.0,Casarini,1996-10-17,Bus and Binzel 2002
6386.0,Keithnoll,1996-11-30,Bus and Binzel 2002
6410.0,Fujiwara,1996-10-18,Bus and Binzel 2002
6500.0,Kodaira,1996-10-15,Bus and Binzel 2002
6509.0,Giovannipratesi,1997-02-27,Bus and Binzel 2002
6582.0,Flagsymphony,1995-12-09,Bus and Binzel 2002
6585.0,O'Keefe,1995-10-27,Bus and Binzel 2002
6592.0,Goya,1995-12-15,Bus and Binzel 2002
6669.0,Obi,1997-04-13,Bus and Binzel 2002
6704.0,1988 CJ,1997-01-18,Bus and Binzel 2002
6716.0,1990 RO1,1995-12-11,Bus and Binzel 2002
6782.0,1990 SU10,1995-12-11,Bus and Binzel 2002
6847.0,Kunz-Hallstein,1995-10-28,Bus and Binzel 2002
6906.0,Johnmills,1995-12-14,Bus and Binzel 2002
6907.0,Harryford,1995-12-11,Bus and Binzel 2002
6908.0,Kunimoto,1997-04-11,Bus and Binzel 2002
7056.0,Kierkegaard,1997-04-10,Bus and Binzel 2002
7081.0,Ludibunda,1996-10-16,Bus and Binzel 2002
7110.0,Johnpearse,1995-05-10,Bus and Binzel 2002
7170.0,Livesey,1996-10-18,Bus and Binzel 2002
7211.0,Xerxes,1996-10-16,Bus and Binzel 2002
7224.0,Vesnina,1996-12-01,Bus and Binzel 2002
7225.0,Huntress,1996-12-02,Bus and Binzel 2002
7245.0,1991 RN10,1996-11-29,Bus and Binzel 2002
7304.0,Namiki,1994-02-24,Bus and Binzel 2002
7397.0,1986 QS,1996-11-29,Bus and Binzel 2002
7402.0,1987 YH,1996-11-29,Bus and Binzel 2002
7404.0,1988 AA5,1996-10-21,Bus and Binzel 2002
7405.0,1988 FF,1997-02-25,Bus and Binzel 2002
7405.0,1988 FF,1997-04-08,Bus and Binzel 2002
7451.0,Verbitskaya,1996-04-27,Bus and Binzel 2002
7451.0,Verbitskaya,1996-04-28,Bus and Binzel 2002
7512.0,Monicalazzarin,1997-02-26,Bus and Binzel 2002
7512.0,Monicalazzarin,1997-04-07,Bus and Binzel 2002
7562.0,Kagiroino-Oka,1997-02-27,Bus and Binzel 2002
7564.0,Gokumenon,1997-01-18,Bus and Binzel 2002
7604.0,Kridsadaporn,1995-12-15,Bus and Binzel 2002
7728.0,Giblin,1997-04-14,Bus and Binzel 2002
7763.0,Crabeels,1995-12-11,Bus and Binzel 2002
7817.0,Zibiturtle,1996-04-27,Bus and Binzel 2002
8008.0,1988 TQ4,1994-01-07,Bus and Binzel 2002
8333.0,Medina,1996-12-02,Bus and Binzel 2002
8334.0,1984 CF,1996-10-18,Bus and Binzel 2002
8450.0,Egorov,1996-12-02,Bus and Binzel 2002
8513.0,1991 PK11,1996-12-02,Bus and Binzel 2002
8516.0,Hyakkai,1996-12-02,Bus and Binzel 2002
9970.0,1992 ST1,1996-10-17,Bus and Binzel 2002
9970.0,1992 ST1,1996-10-18,Bus and Binzel 2002
10199.0,Chariklo,1997-02-25,Bus and Binzel 2002
10473.0,Thirouin,1996-09-12,Bus and Binzel 2002
10504.0,Doga,1996-10-17,Bus and Binzel 2002
11785.0,Migaic,1997-04-11,Bus and Binzel 2002
11785.0,Migaic,1997-04-12,Bus and Binzel 2002
11906.0,1992 AE1,1997-04-15,Bus and Binzel 2002
12281.0,Chaumont,1997-04-10,Bus and Binzel 2002
17480.0,1991 PE10,1996-10-18,Bus and Binzel 2002
18514.0,1996 TE11,1996-10-18,Bus and Binzel 2002
129493.0,1995 BM2,1995-02-08,Bus and Binzel 2002
376713.0,1995 WQ5,1995-12-15,Bus and Binzel 2002
,1996 PW,1996-09-08,Bus and Binzel 2002
100480.0,1996 UK,1996-12-01,Bus and Binzel 2002
22449.0,Ottijeff,1996-12-01,Bus and Binzel 2002
99913.0,1997 CZ5,1997-02-25,Bus and Binzel 2002
26209.0,1997 RD1,1997-09-13,Bus and Binzel 2002
47035.0,1998 WS,1998-12-09,Bus and Binzel 2002
1.0,Ceres,1998-09-15 15:25,Burbine and Binzel 2002
2.0,Pallas,1998-09-18 09:49,Burbine and Binzel 2002
3.0,Juno,1998-01-04 15:45,Burbine and Binzel 2002
4.0,Vesta,1997-01-30 14:17,Burbine and Binzel 2002
5.0,Astraea,1999-03-01 05:19,Burbine and Binzel 2002
6.0,Hebe,1998-05-02 13:24,Burbine and Binzel 2002
7.0,Iris,1997-02-08 15:17,Burbine and Binzel 2002
9.0,Metis,1999-03-01 13:57,Burbine and Binzel 2002
10.0,Hygiea,1998-01-04 09:24,Burbine and Binzel 2002
11.0,Parthenope,1997-10-02 14:20,Burbine and Binzel 2002
12.0,Victoria,1999-01-27 14:29,Burbine and Binzel 2002
13.0,Egeria,1999-12-05 09:19,Burbine and Binzel 2002
14.0,Irene,1999-12-05 12:54,Burbine and Binzel 2002
15.0,Eunomia,1998-09-16 14:14,Burbine and Binzel 2002
