number,name,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,0.75,0.775,0.8,0.825,0.85,0.875,0.9,0.925,0.95,0.975,1.0,1.025,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,pV,z0,z1,z2,z3,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster,class_A,class_B,class_C,class_D,class_E,class_K,class_L,class_M,class_O,class_P,class_Q,class_R,class_S,class_V,class_X,class_Z,class_,class_sf,e,e_center,e_snr,e_depth,k,k_center,k_snr,k_depth,h,h_center,h_snr,h_depth,DIFFUSE,ref_spectrum,ref_albedo
3332,Raksha,,,-0.461477518081665,-0.4149410724639892,-0.3696900904178619,-0.3273536264896393,-0.2883472740650177,-0.2533336877822876,-0.2233814299106598,-0.1933033317327499,-0.1710317879915237,-0.1556380242109298,-0.1476645320653915,-0.1446370333433151,-0.1445590853691101,-0.1484916508197784,-0.1529722213745117,-0.1573656946420669,-0.1589774340391159,-0.1569956839084625,-0.154612198472023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7235382199287415,0.7825309869486863,0.162900475402418,-0.0569562778954613,-0.1724207213069034,0.0,0.0,0.0,0.0,0.005146,0.0,0.0,2.4e-05,4e-05,0.0,0.0,0.181291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019231,1e-06,0.0,0.0,0.000475,0.0,0.0,0.0,0.0,0.0,0.016601,0.0,2.9e-05,0.085843,0.0,1e-06,0.0,0.000142,0.0,0.01017,0.00042,0.0,0.000621,0.0,0.0,0.0,0.0,0.678823,0.0,0.001143,47,0.001143,0.0,0.0,0.0,0.0,2e-05,3.1e-05,0.000597,0.0,0.0,0.0,0.0,0.998156,5.3e-05,0.0,0.0,S,S,,,,,,,,,,,,,False,1.0,13;1
3333,Schaber,,,-0.5058162212371826,-0.4866442382335663,-0.4651760160923004,-0.4424924254417419,-0.4203798472881317,-0.3999097645282745,-0.3770970702171325,-0.3517714440822601,-0.3267020583152771,-0.303229957818985,-0.2776882946491241,-0.251122385263443,-0.2282020598649978,-0.2016581892967224,-0.1732741594314575,-0.1473612487316131,-0.126081496477127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.346787452697754,1.1794300803877082,-0.4538813640240655,0.0513035122104469,-0.1644556047392333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1e-05,0.000231,0.0,0.0,0.0,0.0,1.5e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0,0.002687,0.0,0.000845,0.0,0.0,0.0,0.0,0.0,0.995603,0.0,7e-06,0.0,0.00046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-05,30,1e-05,0.0,1.5e-05,0.000691,0.0,0.000566,0.0,0.000282,0.0,0.002766,0.0,0.0,0.995603,6.7e-05,0.0,0.0,S,S,,,,,,,,,,,,,False,3.0,1;6
3340,Yinhai,-0.3960040211677551,-0.3302351534366607,-0.2895427644252777,-0.2588130235671997,-0.2256626635789871,-0.1938710361719131,-0.1646010279655456,-0.1391088366508484,-0.1161220744252204,-0.0946874916553497,-0.0751888900995254,-0.0644480884075164,-0.0663227438926696,-0.0742232352495193,-0.0957527905702591,-0.1228426024317741,-0.1418907642364502,-0.1627663671970367,-0.1687192916870117,-0.1491933763027191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3814831233594872,0.193791681225679,-0.090616800389484,0.0503443079087769,0.002125,0.0,0.0,0.0,0.124632,0.0,1e-06,2e-05,0.0,0.0,2e-06,0.000186,0.0,7.6e-05,0.0,0.0,3e-06,0.0,0.0,0.0,5.5e-05,0.006747,0.0,0.0,9e-06,0.0,0.0,0.0,1e-06,0.0,0.001279,0.0,0.000268,0.006294,0.0,0.0,0.0,1.2e-05,0.001141,1e-06,0.117336,0.0,0.490212,0.0,0.0,3e-06,0.0,0.249208,0.0,0.000388,42,0.000388,0.0,3.3e-05,0.0,0.0,9e-06,0.0,0.0,0.0,0.0,4.7e-05,2e-06,0.999218,0.000291,1.2e-05,0.0,S,S,,,,,,,,,,,,,False,1.0,
3341,Hartmann,,,,,,-0.3052175939083099,-0.2692632973194122,-0.2380577772855758,-0.2145879864692688,-0.1933715790510177,-0.177474170923233,-0.165684312582016,-0.1531029194593429,-0.1453769356012344,-0.1336641609668731,-0.1312605887651443,-0.1450750082731247,-0.1604650616645813,-0.178010031580925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.962255597114563,0.6224174130734099,-0.2511722863804523,0.0144781547909163,-0.0338459008044963,8e-06,0.0,0.0,0.0,0.106221,0.0,0.0,0.001088,0.191988,0.0,0.0,0.001534,0.0,0.000118,0.0,0.0,0.0,0.009692,0.0,0.0,0.019808,3e-05,0.001078,0.0,0.012045,0.0,0.0,0.0,0.0,0.0,0.036358,0.0,0.002964,0.005156,4e-06,0.0,0.0,0.403039,0.0,0.002489,0.017197,0.0,0.022382,0.0,0.0,0.0,0.119906,0.04648,0.0,0.000414,37,0.000414,0.0,0.000118,0.182485,0.0,0.012041,0.0,0.476486,0.0,0.057233,0.0,0.0,0.267171,0.004052,0.0,0.0,M,M,,,,,,,,,,,,,False,47.0,13;1
3341,Hartmann,,,-0.3647927939891815,-0.3313677012920379,-0.3039464056491852,-0.280572772026062,-0.2583516240119934,-0.2375137954950332,-0.2195942848920822,-0.2004796415567398,-0.1889128684997558,-0.1733357161283493,-0.1639735251665115,-0.1578141301870346,-0.1521183103322982,-0.1476042419672012,-0.1483470499515533,-0.1527516990900039,-0.161034807562828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8794260621070862,0.6617524698417601,-0.2097484757748784,-0.0200294365709088,-0.0474594058102037,3e-06,0.0,0.0,0.0,0.008009,0.0,0.0,8e-06,0.005159,0.0,0.0,0.000213,0.0,2e-06,0.0,0.0,0.0,0.003252,0.0,0.0,9.5e-05,0.0,0.005444,0.0,0.014852,0.0,0.0,0.0,0.0,0.0,0.112093,0.0,3.2e-05,0.002568,5e-06,0.0,0.0,0.600167,0.0,0.000896,0.00048,0.0,0.005689,0.0,0.0,0.0,0.232156,0.005425,0.0,0.00345,37,0.00345,0.0,2e-06,0.004286,0.0,0.01461,0.0,0.818378,0.0,0.022884,0.0,0.0,0.136351,4e-05,0.0,0.0,M,M,,,,,,,,,,,,,False,3.0,13;1
3343,Nedzel,,,-0.2324051111936569,-0.1937481462955474,-0.1605941355228424,-0.1315773576498031,-0.1047798544168472,-0.0799218863248825,-0.0563617534935474,-0.0339111275970935,-0.0097262449562549,0.0091387890279293,0.0194931291043758,0.0215379111468791,0.0115073285996913,-0.0028864482883363,-0.0244645960628986,-0.0457884557545185,-0.0624953582882881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6478174924850464,-0.0427914750389227,0.1245851192725966,-0.0977347154538554,-0.2113096796733468,0.079576,0.0,0.0,0.040507,0.002545,0.0,0.003252,0.0,0.0,0.0,1.5e-05,0.0,0.0,5e-05,0.830338,0.0,0.0,0.0,0.0,0.0,0.0,0.001363,0.0,0.0,0.000161,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,1.5e-05,0.0,0.0,1.5e-05,0.0,9e-05,0.01993,0.0,0.014847,0.0,0.006833,2.3e-05,0.000191,6e-06,0.0,0.0,0.000235,0.0,14,0.0,0.0,4.9e-05,0.0,0.0,1.5e-05,0.001172,0.000162,0.0,0.0,0.000236,0.0,0.998338,2.8e-05,0.0,0.0,S,S,,,,,,,,,,,,,False,3.0,17;48
3349,Manas,-0.5442029237747192,-0.4809304773807525,-0.4127475321292877,-0.3553058803081512,-0.3092248439788818,-0.28315070271492,-0.2570353746414184,-0.2249783277511596,-0.1959261745214462,-0.171331450343132,-0.1560475975275039,-0.1431322246789932,-0.137937530875206,-0.1377167999744415,-0.1372043937444687,-0.1410123109817505,-0.1639061272144317,-0.1897154152393341,-0.2106951773166656,-0.2136707454919815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8239086866378784,0.7385022393615541,0.1058930653791336,-0.0036410675035823,0.0191760488313083,4e-06,0.0,0.0,0.0,0.027335,0.0,0.0,0.002574,0.000301,0.0,0.0,0.146508,0.0,1e-05,0.0,0.0,0.0,0.0,1e-06,0.0,0.518744,0.000117,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.008999,0.0,0.001474,0.22848,0.0,0.0,0.0,0.000159,1e-06,0.001499,0.003453,0.0,0.010936,0.0,0.0,0.0,0.0,0.048417,0.0,0.000979,20,0.000979,0.0,8e-06,0.0,0.0,8e-06,0.0,0.000157,0.0,2e-06,2e-06,0.0,0.994793,0.00405,0.0,0.0,S,S,,,,,,,,,,,,,False,1.0,28;17;9;7
3352,McAuliffe,,,,-0.1899625808000564,-0.1535838991403579,-0.1231993585824966,-0.097737930715084,-0.0755421742796897,-0.0549756176769733,-0.0379462428390979,-0.024905901402235,-0.0157962404191494,-0.0144530059769749,-0.0232051722705364,-0.044570442289114,-0.0734828859567642,-0.1084215566515922,-0.1386403441429138,-0.1554075628519058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175404580604133,0.252806247924897,-0.1258894073827718,0.0902681364598237,0.015303,0.0,0.0,0.000923,0.021872,0.0,0.01481,1e-06,0.0,0.0,0.017806,0.0,0.0,0.000583,0.000368,0.0,0.001053,0.0,0.0,0.0,0.0,0.082596,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-05,0.0,0.000156,0.0,0.000224,5.7e-05,0.0,0.0,0.0,0.0,0.001418,0.0,0.244046,0.0,0.445864,6e-06,4.9e-05,4.5e-05,0.0,0.152275,0.000466,6e-05,42,6e-05,0.0,0.000106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001995,0.017805,0.979742,0.000292,0.0,0.0,S,S,,,,,,,,,,,,,False,3.0,
3354,McNair,,-0.203664630651474,-0.1971635818481445,-0.1864826828241348,-0.1645411998033523,-0.1372335404157638,-0.107018306851387,-0.0762755051255226,-0.0516808703541755,-0.0266405120491981,-0.0088400756940245,0.0042449766770005,0.0089185321703553,0.0082480246201157,0.0035023919772356,-0.0061497157439589,-0.019416369497776,-0.0345639362931251,-0.0491136983036994,-0.0622575171291828,-0.0650446712970733,-0.0743127465248107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7447274923324585,0.0041017089281637,0.1166757546612164,-0.2055431611983348,-0.0621301471865398,0.067973,0.0,0.0,0.305153,0.013483,0.0,0.014193,0.0,0.0,0.0,0.000258,0.0,0.0,7e-06,0.191138,0.0,2e-06,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.085849,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.000418,0.0,0.001839,0.095781,0.0,0.193226,0.0,0.019619,0.010993,2.6e-05,0.0,1.1e-05,0.0,1.8e-05,0.0,3,0.0,0.0,6e-06,0.0,0.0,0.082746,0.0,0.005362,0.0,8e-06,2.1e-05,0.0,0.911856,0.0,0.0,0.0,S,S,,,,,,,,,,,,,False,1.0,9;14;7
3364,Zdenka,-0.5061600208282471,-0.4585959911346435,-0.3989046812057495,-0.3410560190677643,-0.320112407207489,-0.2753908932209015,-0.2416178286075592,-0.2154865562915802,-0.1897793561220169,-0.1680155098438263,-0.1486143916845321,-0.1394559890031814,-0.1457293331623077,-0.1530991196632385,-0.1715702563524246,-0.1962136924266815,-0.2200508117675781,-0.2398634403944015,-0.2493676543235778,-0.2421504110097885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6270880103111267,0.8188640984636606,0.1504092387394259,-0.0482256208373148,0.1431331626291088,0.0,0.0,0.0,0.0,0.000112,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.020951,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142899,4.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032529,0.0,8e-06,0.653517,0.0,0.0,0.0,0.0,0.0,3.9e-05,0.0,0.0,0.002218,0.0,0.0,0.0,0.0,2e-06,0.0,0.147596,33,0.147597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852313,8.9e-05,0.0,0.0,S,S,,,,,,,,,,,,,False,1.0,13
3365,Recogne,-0.0734236910939216,-0.0526693873107433,-0.034171562641859,-0.0209744833409786,-0.0123964352533221,-0.0095449341461062,-0.011970872990787,-0.0115072531625628,-0.0082114590331912,-0.0066372258588671,-0.0047169728204607,-0.0009650543215684,-0.0007783576729707,-0.0005746438982896,-0.003349880920723,-0.0092535121366381,-0.0167002342641353,-0.0267616920173168,-0.0388775281608104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.275724172592163,-0.3924514348747749,-0.485390638721501,0.0530083133458386,0.0753512806958107,0.0,0.0,0.001011,0.089871,0.0,0.154418,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.003321,0.0,0.0,0.0,0.000279,0.0,0.735214,0.0,0.0,0.004636,0.0,0.0,0.0,0.007655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.003591,0.0,0.0,0.0,19,0.0,0.001011,0.875304,0.0,0.0,0.0,0.0,6.2e-05,0.0,0.033745,2e-06,0.0,0.089876,0.0,0.0,0.0,C,C,,,,,,,,,0.0,0.834,1.37,0.013,False,1.0,6;17;5;28;16;7;14
3367,Alex,-0.1272566765546798,-0.1170008108019828,-0.1037265360355377,-0.0912371128797531,-0.0857677683234214,-0.0790832564234733,-0.0732976123690605,-0.0692390650510788,-0.0642327889800071,-0.0616048462688922,-0.0586368478834629,-0.0554541163146495,-0.0527860485017299,-0.0513177327811718,-0.0490433983504772,-0.0505356937646865,-0.0525061376392841,-0.0550260953605175,-0.0547786466777324,-0.0484167449176311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7851561307907104,0.0990203191126756,-0.2091760017696007,-0.3770777553645352,0.3730103387661063,1e-06,0.0,1e-05,0.279884,5e-06,7e-06,3.4e-05,0.0,0.0,0.0,0.286116,0.0,0.0,5e-06,0.0,0.0,0.0,1.7e-05,0.0,0.005082,0.0,0.0,0.001476,0.0,0.000332,0.0,5.1e-05,0.0,0.0,0.0,0.000558,0.0,0.0,0.0,0.0,0.0,0.0,0.000134,0.0,0.0,6e-06,0.0,7e-06,0.216326,0.0,0.0,0.209949,0.0,0.0,0.0,10,0.0,1e-05,0.000104,0.0,0.0,0.000332,0.0,0.210203,0.0,0.006413,1e-06,0.0,0.782936,0.0,0.0,0.0,S,S,,,,,,,,,,,,,False,1.0,5;9;6;7
3371,Giacconi,-0.2527816891670227,-0.2075950652360916,-0.1648140996694564,-0.1279239654541015,-0.0952492803335189,-0.0722312927246093,-0.0523301176726818,-0.0309434663504362,-0.0078732194378972,0.0163197610527277,0.0376352630555629,0.0506586693227291,0.0465819202363491,0.0355884693562984,-0.000261818349827,-0.0447186268866062,-0.0758095383644104,-0.1100326403975486,-0.1248833835124969,-0.1100804805755615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6861327886581421,-0.0458868586879118,0.1976000329720321,-0.1626911542518801,0.1904964828223082,0.220161,0.0,0.0,0.002736,0.000229,0.0,0.233876,0.0,0.0,0.0,0.100676,0.0,0.0,0.002075,0.072095,0.0,0.003464,0.0,0.0,0.0,0.0,0.079225,0.0,0.0,0.0,0.0,0.0,0.0,0.000474,0.0,1e-06,0.0,0.000172,0.0,0.0,0.0,0.0,0.0,2.1e-05,0.0,0.199253,0.0,0.032564,0.000223,0.003813,0.00017,0.0,0.000317,0.048455,0.0,6,0.0,0.0,0.000272,0.0,0.0,0.0,0.0,0.0,2.4e-05,0.0,0.053698,0.004333,0.940856,0.000816,0.0,0.0,S,S,,,,,,,,,,,,,False,1.0,1;9
3375,Amy,-0.0025741583667695,0.0324429012835025,0.0538193546235561,0.0655232891440391,0.0654168576002121,0.0675175786018371,0.0678617730736732,0.0715083926916122,0.0767277032136917,0.0806096494197845,0.0838720053434372,0.0873687267303466,0.0888838395476341,0.0867627412080764,0.0825807377696037,0.0807316452264785,0.077458769083023,0.0780920088291168,0.0713559314608573,0.0504616610705852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0177288055419922,-0.8221884884251054,-0.2355851985929837,-0.024318838706688,-0.135522399059508,0.0,0.0,0.076982,0.0,0.0,0.27736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009546,0.0,0.0,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.004486,0.002169,0.035938,0.0,0.590941,0.0,0.0,0.0,0.0,1.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001774,0.0,0.000775,0.0,0.0,0.0,26,0.0,0.076982,0.87784,0.0,0.0,0.006711,1.3e-05,0.035293,0.0,0.001381,6e-06,0.0,0.001774,0.0,0.0,0.0,C,C,,,,,,,,,0.0,0.834,2.4667,0.0266,False,1.0,17;7
3376,Armandhammer,-0.2070192247629165,-0.16433185338974,-0.1268581002950668,-0.0918671786785125,-0.0608745440840721,-0.034744095057249,-0.0116908550262451,0.0141527242958545,0.0405765213072299,0.059786107391119,0.0840728431940078,0.0976950675249099,0.0899697095155716,0.076895847916603,0.0334782935678958,-0.0257058106362819,-0.0910434424877166,-0.151877075433731,-0.1909106522798538,-0.1884437948465347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5800442695617676,-0.3584691597704219,0.6915706639696714,0.501058191183159,-0.1396707248947724,4.1e-05,0.0,0.0,0.0,3e-06,0.0,0.010124,0.000115,0.0,0.0,0.097263,0.0,0.0,0.023911,1e-06,5e-06,0.002971,0.0,1e-05,0.0,0.0,0.005159,0.0,0.0,0.0,0.0,0.0,0.0,0.603637,0.0,0.0,0.0,0.051896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7e-05,0.0,0.000501,0.0,0.030279,0.168407,0.0,1.7e-05,0.005603,0.0,28,0.0,0.0,0.000134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03235,0.097263,0.046182,0.82407,0.0,0.0,V,V,,,,,,,,,,,,,False,1.0,13
3381,Mikkola,,-0.2063935399055481,-0.1966988891363144,-0.1869288235902786,-0.1771156787872314,-0.167288452386856,-0.1595656126737594,-0.1501351296901703,-0.1392794996500015,-0.123831883072853,-0.1106830984354019,-0.0998876765370369,-0.0940443500876426,-0.0909070447087287,-0.0933523848652839,-0.1011262312531471,-0.1095566153526306,-0.1098928302526474,-0.1080517321825027,-0.0994980931282043,-0.0824062377214431,-0.0567750819027423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2564902305603027,0.2748751530073539,0.1845537581179333,-0.0903798415414635,-0.1699886531669508,0.005893,0.0,0.0,0.000136,0.418863,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-05,0.0,0.0,0.022122,0.0,0.0,0.0,0.0,0.0,0.000379,0.0,0.0,0.00031,0.0,0.000114,0.0,0.06221,0.008277,0.000156,0.260324,0.0,0.218809,0.0,0.0,0.0,2e-06,0.002305,0.0,7.5e-05,4,7.5e-05,0.0,1e-06,0.0,0.078297,0.000819,0.004916,0.010247,0.0,0.0,0.0,0.0,0.905645,0.0,0.0,0.0,S,S,,,,,,,,,,,,,False,1.0,9;7
3388,Tsanghinchi,,,-0.2219692021608352,-0.1757805794477462,-0.1414350271224975,-0.1149567142128944,-0.0925329774618148,-0.0713136345148086,-0.0486806184053421,-0.0244652573019266,-0.0050759781152009,0.0086242835968732,0.0165002774447202,0.0141042899340391,0.0008917583618313,-0.0213082749396562,-0.0484622865915298,-0.0767743960022926,-0.1023875102400779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5654311180114746,-0.0537222449069616,0.0989777576152152,-0.0714643273165929,-0.1777208665146197,0.05581,0.0,0.0,0.018319,0.003942,0.0,0.010179,0.0,0.0,0.0,0.000212,0.0,0.0,3.5e-05,0.594522,0.0,3.8e-05,0.0,0.0,0.0,0.0,0.007206,0.0,0.0,9.6e-05,0.0,0.0,0.0,3e-06,0.0,1e-06,0.0,6e-06,0.0,0.0,0.0,0.0,0.0,0.005477,0.0,0.269009,0.0,0.034891,4e-06,8e-05,8e-06,0.0,6.7e-05,9.3e-05,0.0,14,0.0,0.0,3.4e-05,0.0,0.0,4e-06,6.8e-05,9.2e-05,0.0,0.0,0.000132,0.0,0.999652,1.6e-05,0.0,0.0,S,S,,,,,,,,,,,,,False,3.0,28;9
3389,Sinzot,-0.0676028653979301,-0.0451747104525566,-0.0369037315249443,-0.0363073870539665,-0.0328260585665702,-0.0272760614752769,-0.0174848362803459,-0.0148097798228263,-0.0157089456915855,-0.0160875543951988,-0.0130659863352775,-0.0080491527915,-0.00675018876791,-0.0104582235217094,-0.0145022198557853,-0.0145658478140831,-0.0151502415537834,-0.0137931331992149,-0.0185832902789115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3372421264648438,-0.3736910026008809,-0.5092461869927366,0.0631047701326648,0.0612972166994309,0.0,0.0,0.002119,0.022414,0.0,0.233975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000527,0.0,0.0,0.0,0.000115,0.0,0.714923,0.0,0.0,0.007762,0.0,0.0,0.0,0.018139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.0,0.0,19,0.0,0.002119,0.916711,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.058744,0.0,0.0,0.022415,0.0,0.0,0.0,C,C,,,,,,,,,0.0,0.834,2.1901,0.0214,False,1.0,4;6;17;5;9;28;29;22
3394,Banno,-0.3424209058284759,-0.288978099822998,-0.2389910370111465,-0.1946962773799896,-0.1773810982704162,-0.1387313157320022,-0.109435074031353,-0.0861395448446273,-0.0617519207298755,-0.0388105548918247,-0.0174041893333196,-0.0095208045095205,-0.0139453168958425,-0.0236636456102132,-0.049202810972929,-0.07796261459589,-0.1018788665533065,-0.1286756098270416,-0.140623390674591,-0.1261878758668899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5985994338989258,0.1345288959843462,0.2343778087277,-0.069263250924998,-0.0152911138958967,0.007448,0.0,0.0,0.000862,0.024865,0.0,0.002013,0.0,0.0,0.0,0.000367,0.0,0.0,3.9e-05,0.000527,0.0,0.000137,0.0,0.0,0.0,0.0,0.018236,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,5.7e-05,0.0,5e-06,3e-05,0.0,0.0,0.0,0.0,2.3e-05,0.0,0.604147,0.0,0.235843,0.0,5e-06,4e-06,0.0,0.105354,1e-05,1.7e-05,40,1.7e-05,0.0,1.8e-05,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.000168,0.000367,0.999411,9e-06,0.0,0.0,S,S,,,,,,,,,,,,,False,1.0,13
3400,Aotearoa,,,-0.5583192706108093,-0.5499614477157593,-0.5362381935119629,-0.5195705890655518,-0.4998816549777984,-0.4881148934364319,-0.4802582263946533,-0.4697408974170685,-0.4552500545978546,-0.4387112855911255,-0.4281707406044006,-0.4176441133022308,-0.4004656076431274,-0.386709600687027,-0.3708977997303009,-0.3583572804927826,-0.3515380322933197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7356100749753172,-0.6331805273554063,0.3436165774632816,0.0648732755120035,0.0,0.000731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004614,0.0,0.0,0.0,0.000102,0.0,0.989309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-05,36,2.9e-05,0.0,0.0,0.000833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004614,0.0,0.005215,0.989309,Z,Z,,,,,,,,,,,,,False,3.0,
3401,Vanphilos,-0.3037742972373962,-0.26529261469841,-0.223819613456726,-0.1836288422346115,-0.150023803114891,-0.1213625445961952,-0.0950727388262748,-0.0696945190429687,-0.0444094128906726,-0.0202143099159002,0.001339073292911,0.0162157509475946,0.0192321930080652,0.0123860342428088,-0.0064865248277783,-0.0301173161715269,-0.0565244890749454,-0.0790366828441619,-0.0878503248095512,-0.0744982957839965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.616184651851654,-0.0577760468539316,0.0861128283096984,-0.0603520948038687,-0.1745985705942518,0.089454,0.0,0.0,0.021005,0.002538,0.0,0.007653,0.0,0.0,0.0,0.000206,0.0,0.0,3.7e-05,0.653187,0.0,9e-06,0.0,0.0,0.0,0.0,0.003043,0.0,0.0,0.000189,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,6e-06,0.0,0.0,0.0,0.0,0.0,0.018309,0.0,0.184045,0.0,0.019982,2e-05,9.6e-05,5e-06,0.0,4e-06,0.000208,0.0,14,0.0,0.0,3.6e-05,0.0,0.0,8e-06,2.1e-05,0.000181,0.0,0.0,0.000217,0.0,0.999523,1.4e-05,0.0,0.0,S,S,,,,,,,,,,,,,False,1.0,28;17;48
3406,Omsk,-0.22796031832695,-0.2228963077068328,-0.2000470757484436,-0.1735206693410873,-0.161089226603508,-0.1559227406978607,-0.1469066441059112,-0.1387632638216018,-0.1295908391475677,-0.1185114532709121,-0.1112620756030082,-0.1054854914546012,-0.1007580086588859,-0.1013683229684829,-0.0933111011981964,-0.0907582491636276,-0.1052475124597549,-0.1175071001052856,-0.1188170835375785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.903090000152588,0.1673273260406444,-0.2358125302462027,0.0038559803060323,-0.0389949200716565,6e-06,0.0,0.0,1e-06,0.000924,1e-06,4e-06,0.0,0.0,0.0,9.3e-05,0.0,0.0,3.4e-05,0.0,0.0,0.0,0.022165,0.0,6.4e-05,0.0,0.0,0.001209,0.0,2e-05,0.0,3e-06,0.0,0.0,0.0,0.017696,0.0,0.0,1e-06,0.0,0.0,0.0,0.104723,8.8e-05,0.0,1.9e-05,0.0,0.013552,0.0,0.0,0.0,0.839391,0.0,0.0,3e-06,46,3e-06,0.0,3.8e-05,0.0,0.0,2e-05,0.0,0.928764,0.0,0.038789,0.0,0.0,0.032386,0.0,0.0,0.0,M,M,0.0,0.4501,2.1586,0.0486,,,,,,,,,False,1.0,5;6;9;7
