number,name,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,0.75,0.775,0.8,0.825,0.85,0.875,0.9,0.925,0.95,0.975,1.0,1.025,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2.0,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,pV,z0,z1,z2,z3,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster,class_A,class_B,class_C,class_D,class_E,class_K,class_L,class_M,class_O,class_P,class_Q,class_R,class_S,class_V,class_X,class_Z,class_,class_sf,e,e_center,e_snr,e_depth,k,k_center,k_snr,k_depth,h,h_center,h_snr,h_depth,DIFFUSE,ref_spectrum,ref_albedo
63,Ausonia,,,,,,,,,,-0.24906904,-0.21829373,-0.19949755,-0.19045895,-0.18864918,-0.19253916,-0.20198882,-0.21414256,-0.22333974,-0.22844961,-0.22906011,-0.22540328,-0.21611935,-0.20210862,-0.18438628,-0.16475368,-0.122186124,-0.08183491,-0.042727605,-0.002584188,0.033363007,0.065675415,0.09779833,0.12386099,0.14197122,0.15158501,0.15542772,0.15392365,0.14651747,0.13690576,0.12845266,0.12562498,0.12827098,0.1329265,0.14218977,0.15557168,0.1673323,0.17792892,0.18793909,0.19584759,0.2030959,0.21137507,0.21986926,0.22709589,-0.7235382,0.969694403568194,0.0914008904359495,-0.0150043461952948,0.0334889501062608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.104139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039982,0.0,0.0,0.855743,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,33,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,3e-06,0.0,0.0,S,S,,,,,,,,,,,,,False,2,1;35
64,Angelina,,,,,,,,,,-0.03743915,-0.027195659,-0.01564188,-0.004245435,0.005112226,0.013019222,0.017651599,0.022183683,0.026678342,0.031374115,0.035350706,0.037620828,0.04179542,0.04618609,0.050851252,0.05575912,0.06560969,0.071973905,0.0775033,0.08277446,0.08688664,0.09070356,0.0929316,0.09626847,0.09953696,0.104350656,0.108807184,0.11220613,0.11437691,0.11680768,0.118244655,0.120494865,0.122385636,0.12500651,0.12700291,0.12948783,0.13216394,0.13286489,0.13174993,0.12997152,0.12825441,0.12645935,0.12510379,0.12412505,-0.2927376,0.1029246659741825,0.2834456111960073,-0.401195084918132,-0.4701136197936741,0.0,0.0,0.0,4.3e-05,0.011734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003955,0.000522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973682,0.0,0.008734,0.0,0.000167,0.0,0.0,4e-06,0.0,9e-06,0.0,0.000493,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.988307,0.0,0.010245,0.000569,0.0,0.0,0.0,0.0,0.000878,0.0,0.0,0.0,Ek,E,,,,,1.0,0.9422,2.0875,0.0079,,,,,False,2,13
101,Helena,,,,,,,,,,-0.045461144,-0.020398507,-0.0022041597,0.007931088,0.005521422,-0.010821144,-0.036255475,-0.054011133,-0.06976106,-0.084446125,-0.08565014,-0.07224961,-0.05178226,-0.027708987,-0.0065325,0.011038368,0.041025255,0.06857984,0.089272134,0.1064444,0.12613162,0.14898609,0.16246004,0.16842838,0.16733277,0.1622575,0.1513026,0.1392823,0.12692873,0.11537133,0.10737156,0.10726706,0.107173674,0.11004199,0.12040101,0.12643279,0.12868448,0.13475843,0.14396627,0.14934163,0.15587303,0.15660696,0.15968673,0.16275118,-0.7699771,-0.0111260224771908,0.0987358703352667,-0.0647834896348158,-0.163735811498754,0.374305,0.0,0.0,0.04092,0.000828,0.0,1.9e-05,0.0,0.0,0.0,0.000319,0.0,0.0,0.000109,0.42128,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017482,0.0,0.123179,0.0,0.01833,0.002532,0.00017,0.0,0.0,0.0,0.000522,0.0,14,0.0,0.0,0.000106,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.000525,0.0,0.999365,0.0,0.0,0.0,S,S,,,,,,,,,,,,,False,2,4;6;5;10;9
113,Amalthea,,,,,,,,,,-0.1566255,-0.13937412,-0.12378423,-0.119595245,-0.12958737,-0.14701732,-0.16723068,-0.18522792,-0.20024087,-0.21471302,-0.23099811,-0.2484257,-0.2657542,-0.27817893,-0.28040588,-0.2697751,-0.21756934,-0.15505336,-0.1078911,-0.068992406,-0.027771084,0.01907477,0.06926571,0.11698193,0.15633664,0.17938954,0.18746303,0.18523593,0.17727143,0.16804364,0.15593143,0.14622997,0.14160752,0.14284644,0.144223,0.14862688,0.15770467,0.16711566,0.17361742,0.18146488,0.1863778,0.1910729,0.19976106,0.21066357,-0.60250854,0.7199746024407635,0.2122411076323113,-0.2319787788237471,0.3472457594150075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.893289,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044767,0.0,0.0,0.040315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000762,0.0,0.0,0.0,0.0,0.0,0.0,0.020547,20,0.020548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.979443,8e-06,0.0,0.0,S,S,,,,,,,,,,,,,False,2,4;6;5;7;14
135,Hertha,,,,,,,,,,-0.117784776,-0.109850414,-0.09612278,-0.08400718,-0.07641744,-0.07160031,-0.06871761,-0.06550383,-0.062844016,-0.058560334,-0.05461315,-0.04894448,-0.04227256,-0.033770695,-0.024966458,-0.016229684,-0.0006991267,0.011992155,0.024661774,0.034958705,0.0443411,0.05328177,0.061428167,0.07049065,0.07840002,0.08567135,0.09213562,0.097172044,0.10036911,0.10295835,0.105542995,0.10926966,0.11236089,0.11541772,0.12240067,0.1282172,0.13563566,0.14359719,0.15101719,0.15445124,0.16221869,0.1736185,0.18650834,0.19538459,-0.63827217,0.2443997417360445,-0.0577761851316896,-0.1395618375463435,-0.1836111301930175,7e-06,0.0,0.0,0.0,0.013277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-05,0.0,0.0,0.003243,0.000177,0.01408,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,3.9e-05,0.0,0.113732,0.0,0.000213,2e-05,0.0,2.7e-05,0.0,0.0,0.0,0.855161,0.0,0.0,1e-06,46,1e-06,0.0,0.0,0.0,0.000333,0.006198,0.004786,0.978886,0.0,0.001027,0.0,0.0,0.008768,0.0,0.0,0.0,Mk,M,,,,,1.0,0.9211,3.5118,0.0222,,,,,False,2,13
167,Urda,,,,,,,,,,-0.117335595,-0.10485824,-0.08743147,-0.072355546,-0.06282299,-0.065058924,-0.08236142,-0.09943811,-0.11406616,-0.11910624,-0.112832285,-0.098100565,-0.082526155,-0.06908079,-0.053857915,-0.036048613,-0.0014721693,0.028904824,0.049665384,0.06451602,0.093159616,0.12627253,0.15017283,0.15506588,0.1495033,0.14270504,0.14008255,0.13491891,0.13029757,0.12052042,0.114914045,0.111700706,0.11656634,0.12104324,0.13152973,0.13855588,0.14898556,0.16107538,0.1717809,0.17923225,0.18318748,0.19237244,0.20984545,0.2259848,-0.66369426,0.3620835427309263,0.1443547204545089,-0.0547376817649033,-0.1723865201166965,0.006681,0.0,0.0,1e-06,0.667349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-05,9e-06,0.00033,0.241421,0.0,0.084093,0.0,0.0,0.0,0.0,8.1e-05,0.0,1e-06,4,1e-06,0.0,1e-06,0.0,0.0,0.0,0.003557,2.8e-05,0.0,0.0,0.0,0.0,0.996413,0.0,0.0,0.0,S,S,,,,,,,,,,,,,False,2,13;38
192,Nausikaa,,,,,,,,,-0.16383688,-0.15449227,-0.14226644,-0.13120781,-0.122950785,-0.11967146,-0.120247684,-0.12570544,-0.13510408,-0.14372985,-0.14936028,-0.15132599,-0.14943148,-0.14282115,-0.13306122,-0.11989292,-0.105897896,-0.07067754,-0.03867163,-0.005991747,0.028796861,0.05975763,0.08591018,0.11144018,0.1317434,0.14626093,0.1515484,0.15655798,0.15388204,0.15075918,0.14381343,0.136654,0.1329515,0.13137142,0.1294987,0.1276521,0.13240628,0.1368715,0.14381474,0.15281098,0.16366975,0.16957146,0.17520547,0.17957075,0.18880905,-0.6124484,0.5920902204066122,0.1626087257878958,-0.1214401934322929,-0.059262808695462,0.0,0.0,0.0,0.0,0.00045,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.000727,0.0,0.0,0.022551,0.0,0.0,0.0,5e-06,5e-06,0.006882,0.000218,0.0,0.019201,0.0,0.0,0.0,0.0,0.949938,0.0,1.8e-05,47,1.8e-05,0.0,0.0,0.0,0.0,2e-06,0.0,7e-06,0.0,0.0,0.0,0.0,0.999972,1e-06,0.0,0.0,S,S,,,,,,,,,,,,,False,2,13
213,Lilaea,,,,,,,,,,0.2405205,0.24159127,0.23857793,0.23143448,0.22192822,0.21175696,0.20119861,0.19205903,0.18312466,0.17475265,0.16526401,0.15650515,0.14889482,0.1420698,0.13532288,0.12879302,0.117293775,0.1089966,0.10384985,0.100861035,0.099179454,0.09973293,0.10099279,0.102736965,0.10547385,0.107268035,0.10869784,0.11034739,0.11209154,0.11223239,0.114540614,0.11754013,0.117987156,0.118776955,0.11868833,0.11794013,0.11875876,0.12039996,0.12146338,0.12181217,0.1224275,0.12469762,0.1280469,0.12984362,-1.2218487,-1.5656663968718871,-0.3740352637493596,-0.1133813844027944,0.0273583941735785,0.0,0.0,0.944098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.037735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.944098,0.055881,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,1.8e-05,0.0,0.0,0.0,0.0,0.0,B,B,,,,,,,,,,,,,False,2,28
214,Aschera,,,,,,,,,,0.0394791,0.045632377,0.04673189,0.044557452,0.040791757,0.038109504,0.035650462,0.03152039,0.029173573,0.03067339,0.03366878,0.03806097,0.043692805,0.050234944,0.057139963,0.06533261,0.08191799,0.09682326,0.10359419,0.10857332,0.113172,0.116169974,0.11477174,0.11330978,0.10979695,0.10564488,0.10002535,0.09420072,0.086910546,0.08316921,0.085314095,0.09070898,0.09650184,0.10409929,0.111787476,0.11922231,0.12311106,0.12635523,0.12970772,0.13258123,0.13638633,0.13933176,0.13984701,0.13727534,0.0,-0.0658412032361764,0.430258494364292,-0.4189794447574161,-0.4404795234514358,5e-06,0.0,0.0,0.008259,0.034771,0.0,0.012306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027658,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.465697,0.0,0.400025,0.006573,0.000796,0.0,0.0,0.011474,0.0,0.032423,1e-05,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,0.696923,0.0,0.219698,0.011529,0.0,0.0,0.0,0.0,0.071837,1.2e-05,0.0,0.0,Ek,E,,,,,1.0,0.9043,4.5274,0.0621,,,,,False,2,13
233,Asterope,,,,,,,,,,-0.13360922,-0.1191404,-0.10304427,-0.08717586,-0.073133275,-0.06025626,-0.050501596,-0.043907586,-0.03962933,-0.035631154,-0.033044603,-0.030769626,-0.02853896,-0.026020372,-0.022857124,-0.019662166,-0.01090798,-0.0014534091,0.009171901,0.018311737,0.027516922,0.038185764,0.049067076,0.061796017,0.074427426,0.085005574,0.09358398,0.098839104,0.10361602,0.107509404,0.11143137,0.11571534,0.11934216,0.12349617,0.12828024,0.13312376,0.13818413,0.14261773,0.14716949,0.15385903,0.15899204,0.16650142,0.1742182,0.1783699,-1.0409586,0.092135467846637,-0.305069321661779,-0.0541929755367289,-0.1101804292336368,0.0,0.0,5.3e-05,1e-06,8.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001063,0.0,0.020174,0.0,0.0,0.651356,0.000364,0.029188,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.297143,0.0,0.0,0.0,0.0,0.0,0.000107,0.0,0.0,0.000466,0.0,0.0,0.0,22,0.0,5.3e-05,4e-06,0.0,0.0,0.007309,1e-06,0.631096,0.0,0.361343,0.0,0.0,0.000193,0.0,0.0,0.0,M,M,,,,,0.0,0.7581,3.857,0.0236,,,,,False,2,43
264,Libussa,,,,,,,,,,-0.1776915,-0.16274528,-0.14634909,-0.1336583,-0.12728198,-0.13229547,-0.14508958,-0.1607887,-0.17326395,-0.1767991,-0.16897784,-0.15150033,-0.12954824,-0.10680352,-0.0853041,-0.06517334,-0.03248697,-0.0039645545,0.023186672,0.049242157,0.07073609,0.09349684,0.11447392,0.13087977,0.14025469,0.14257663,0.14144787,0.136427,0.12941952,0.119442835,0.1097605,0.10668744,0.10621834,0.111102544,0.12240784,0.13295323,0.14633866,0.159048,0.16948651,0.17572191,0.18292251,0.18768446,0.19420438,0.20069769,-0.64060086,0.6601621845071792,0.1004124441888344,-0.0079399709949706,-0.1369064458298509,2e-06,0.0,0.0,0.0,0.002439,0.0,0.0,3e-06,0.0,0.0,0.0,0.039419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000209,0.0,0.0,0.001189,0.0,0.0,0.0,1e-06,0.0,0.005058,0.000283,0.0,0.00066,0.0,0.0,0.0,0.0,0.950317,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.999996,3e-06,0.0,0.0,S,S,,,,,,,,,,,,,False,2,13
276,Adelheid,,,,,,,,,,-0.15905817,-0.13214876,-0.10435747,-0.079551585,-0.060110547,-0.041126594,-0.025473164,-0.015198872,-0.006036447,-0.00053188344,0.0034689852,0.0055369274,0.0069763795,0.008802406,0.00962692,0.0092478385,0.007819264,0.008140686,0.011323816,0.015607282,0.020348808,0.028820684,0.040257134,0.050212838,0.059241336,0.07093875,0.084528856,0.093191534,0.1018559,0.11072285,0.11827565,0.12469353,0.13015436,0.13638368,0.14014857,0.14905886,0.15731062,0.16928506,0.18090278,0.19403318,0.20244922,0.21287927,0.22293058,0.23980093,-1.30103,-0.2068491764474751,-0.6131863796878932,0.0854855216326917,-0.0371648499331574,0.0,0.0,0.000746,3.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.000779,0.0,0.989688,0.0,0.0,0.000799,0.000192,1.8e-05,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.007583,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.000746,0.061481,0.00016,0.0,1.8e-05,0.0,0.000226,0.0,0.937336,0.0,0.0,3.3e-05,0.0,0.0,0.0,P,P,,,,,,,,,,,,,False,2,13
283,Emma,,,,,,,,,0.018251859,0.015319263,0.012935233,0.0110738175,0.009629232,0.008238402,0.007510808,0.0062601944,0.0052526337,0.0047325497,0.004758936,0.0048558754,0.00565156,0.0062305224,0.0069330935,0.008402553,0.00994254,0.013266885,0.016439077,0.020440266,0.02534372,0.031206956,0.03626577,0.039078053,0.045829568,0.05291745,0.061103486,0.070481524,0.08024456,0.09191151,0.1044159,0.116113074,0.12653503,0.13805793,0.15133347,0.16300444,0.17357062,0.18191695,0.18911363,0.19810526,0.20707077,0.21613826,0.22377515,0.23078007,0.23396376,-1.5016894,-0.4860779133056707,-0.6321397841868689,0.1105799621410355,0.0822663439244727,0.0,0.0,0.275251,0.001866,0.0,0.000304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000191,0.0,0.0,0.0,0.0,0.0,0.675992,0.0,0.0,0.046361,0.0,0.0,0.0,0.0,0.0,0.0,3.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.275251,0.661735,0.0,0.0,0.0,0.0,1e-06,0.0,0.061147,0.0,0.0,0.001866,0.0,0.0,0.0,C,C,,,,,,,,,,,,,False,2,24
289,Nenetta,,,,,,,,,,-0.5738574,-0.58596915,-0.6036731,-0.6282122,-0.6486102,-0.67526513,-0.6978342,-0.7108883,-0.72414666,-0.73799765,-0.7627861,-0.79781705,-0.84222835,-0.894597,-0.9325542,-0.9422357,-0.8970838,-0.8152383,-0.7445555,-0.69331926,-0.5823459,-0.45871016,-0.37026432,-0.2511759,-0.1510333,-0.045682073,0.031557158,0.07765941,0.11182693,0.14028504,0.1588547,0.16404477,0.16547778,0.1692518,0.17215088,0.17383781,0.17792991,0.1832642,0.18414181,0.19132757,0.19947642,0.20150661,0.20198834,0.2054765,-0.536107,3.733343159202955,-0.381935261195555,-0.5716866214041246,1.457710611662001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,A,,,,,,,,,,,,,False,2,5
308,Polyxo,,,,,,,,,,-0.16401242,-0.14065027,-0.12221098,-0.10789096,-0.096881956,-0.08907865,-0.081563294,-0.07338822,-0.06644787,-0.061941836,-0.056795266,-0.052378353,-0.045593668,-0.038087647,-0.030115653,-0.023718428,-0.013099412,-0.0016363219,0.013213956,0.02782417,0.04253217,0.055289656,0.066733345,0.07497914,0.08163406,0.085353896,0.09168694,0.09691825,0.102185,0.107212566,0.112183385,0.11528956,0.115728095,0.11686375,0.11818485,0.121258505,0.12794243,0.13637595,0.13920394,0.14371543,0.1452981,0.14944477,0.15645006,0.16654715,-1.3226769,0.1148620134164777,-0.4259693706312252,0.0967786628215417,-0.0679637073767533,0.0,0.0,1e-05,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58464,0.0,0.227316,0.0,0.0,0.039214,0.0,2e-05,0.0,3.2e-05,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.145867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002887,0.0,0.0,0.0,17,0.0,1e-05,9.7e-05,1.2e-05,0.0,2e-05,0.0,0.001605,0.0,0.998255,0.0,0.0,2e-06,0.0,0.0,0.0,P,P,,,,,,,,,,,,,False,2,4;6;5;28;7;9;14
317,Roxane,,,,,,,,,,-0.07660969,-0.063406296,-0.051282313,-0.04128455,-0.038861718,-0.040987317,-0.0436924,-0.048153516,-0.05019315,-0.04731642,-0.04033717,-0.03017393,-0.018875027,-0.0077632763,0.0024633384,0.011387435,0.02292469,0.03144654,0.040923018,0.049443953,0.057176735,0.06354425,0.06700329,0.070492566,0.07394807,0.07752598,0.08116363,0.085502155,0.08881215,0.09484311,0.10288051,0.107567504,0.11118529,0.118039794,0.12505715,0.13045329,0.13459061,0.13861223,0.14547603,0.1500682,0.15267526,0.15895711,0.16873257,0.17837442,-0.18519348,0.4584983904178688,0.3080885399581173,-0.3862918977510907,-0.4100918726344997,0.0,0.0,0.0,1.8e-05,0.120091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00105,4.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-05,0.0,0.0,0.0,0.0,0.626787,0.0,0.005982,0.0,0.244799,0.0,0.0,0.000993,0.0,0.0,0.0,0.00022,0.0,0.0,5e-06,35,5e-06,0.0,0.0,0.0,0.691108,0.0,0.063036,2.5e-05,0.0,0.0,0.0,0.0,0.245825,0.0,0.0,0.0,Ek,E,,,,,1.0,0.9042,9.3559,0.0367,,,,,False,2,13
349,Dembowska,,,,,,,,,,0.002848343,0.027149426,0.047454596,0.04358338,0.01236336,-0.04013039,-0.104968056,-0.16777013,-0.21848331,-0.25190863,-0.26447973,-0.25428113,-0.22692321,-0.18943055,-0.1456957,-0.10151838,-0.017948164,0.04756309,0.090127155,0.12560394,0.16817458,0.21151228,0.25091144,0.2790049,0.28733358,0.2778183,0.25191873,0.21281363,0.17203914,0.13937601,0.11570814,0.098016486,0.09417017,0.10708767,0.12903354,0.1613886,0.20395386,0.24169846,0.2719601,0.2958763,0.314062,0.3301552,0.34461674,0.36397916,-0.32790214,0.1827810358893117,0.6180814543767872,0.1413584982718095,0.2063932116933944,0.0,0.0,0.0,0.0,8.3e-05,0.0,0.0,0.501407,0.0,0.0,0.486737,0.0,0.0,0.003375,0.0,0.0,0.0,0.0,0.008196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,7,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003373,0.486737,8.3e-05,0.509805,0.0,0.0,V,V,,,,,,,,,,,,,False,2,13;1
379,Huenna,,,,,,,,,,0.18368004,0.16871528,0.15847176,0.14754026,0.13677943,0.12677306,0.11667691,0.106625386,0.097694255,0.089540236,0.08219988,0.07587217,0.07018616,0.06511494,0.061286394,0.05807792,0.05349003,0.0505851,0.04869807,0.046933785,0.045667995,0.045526784,0.047781438,0.052136835,0.058528427,0.06667821,0.0755633,0.082545616,0.09115392,0.10326839,0.11398813,0.12793489,0.14005798,0.15016286,0.15865687,0.16940317,0.18251482,0.1945231,0.20515828,0.21297781,0.21778363,0.22145201,0.22076465,0.21717629,-1.1705644,-1.1321708237681436,-0.5064497218264175,-0.0421527067055382,0.1453822020504525,0.0,0.0,0.096649,0.0,0.0,0.901157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000306,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.096649,0.903044,0.0,0.0,0.0,0.0,2.8e-05,0.0,0.000277,2e-06,0.0,0.0,0.0,0.0,0.0,C,C,,,,,,,,,,,,,False,2,4;6;15;17;5;33;28;29;8;7;9;14
385,Ilmatar,,,,,,,,,-0.09877145,-0.0832441,-0.06782858,-0.055049937,-0.046552878,-0.04473647,-0.04963344,-0.059820276,-0.07255164,-0.08241664,-0.08610827,-0.08399193,-0.076484755,-0.06437607,-0.049502905,-0.03265327,-0.016311852,0.017069997,0.042130534,0.064091206,0.08609317,0.104955696,0.120034836,0.13575153,0.14708903,0.15531813,0.15630388,0.15570757,0.14694928,0.13824205,0.12873794,0.116269164,0.10663573,0.10172258,0.106429525,0.11322478,0.12473556,0.13293648,0.13872747,0.14495379,0.15111952,0.15240373,0.15493004,0.15716036,0.16049053,-0.47108328,0.2989180008406731,0.2735660945108288,-0.1661197870416683,-0.2407523756862367,0.001307,0.0,0.0,0.000494,0.915321,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,0.002088,0.002577,0.015824,0.0,0.062366,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,4,3e-06,0.0,0.0,0.0,0.456355,0.0,0.456355,0.0,0.0,0.0,0.0,0.0,0.087286,0.0,0.0,0.0,E,E,,,,,,,,,,,,,False,2,4;6;5;7;14
389,Industria,,,,,,,,,,-0.02377803,-0.004489536,0.01222672,0.02114681,0.021260938,0.010982861,-0.0056236335,-0.027962873,-0.047787126,-0.058147278,-0.054664385,-0.04050727,-0.019379744,0.003050347,0.023129871,0.038963933,0.06329801,0.085696146,0.105281785,0.12029248,0.13869709,0.15455598,0.1635259,0.16565709,0.16494142,0.15995434,0.14932619,0.13730048,0.12632392,0.11538877,0.1076203,0.10680354,0.106582984,0.11177956,0.118225776,0.123722844,0.12557924,0.12765375,0.13201998,0.13590957,0.13994853,0.14058919,0.13726227,0.13783087,-0.6968039,-0.055615109796143,0.1720168528137074,-0.1161506565637568,-0.2564361733503569,0.29335,0.0,0.0,0.03437,6.1e-05,0.0,7.8e-05,0.0,0.0,0.0,0.000135,0.0,0.0,4.4e-05,0.659981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001784,0.0,0.006109,0.0,0.002711,1e-06,0.000614,0.0,0.0,0.0,0.000761,0.0,14,0.0,0.0,4.3e-05,0.0,0.0,0.0,6e-05,0.0,0.0,0.0,0.000762,1e-06,0.999133,0.0,0.0,0.0,S,S,,,,,,,,,,,,,False,2,1;42
